Country_Name,Year_Recorded,Temperature,Humidity,Wind Speed,Precipitation,CO2 Emissions,Sea Level Rise
Guatemala,2016-10-06 08:56:09.936993664,9.141597396263878,31.16459395447486,45.00689781611479,15.8250076717258,409.1286556277874,0.5527095776027802
Trinidad and Tobago,2016-10-07 05:05:53.195319488,15.63332220296692,69.37706389743839,45.04893606984,68.020116636769,419.6107893351564,0.5823672288218902
Cambodia,2016-10-08 01:15:36.453645312,18.47607215974595,68.18433735823956,41.15184178592949,93.19527870530332,355.3100539357947,-0.2913773853636586
Greenland,2016-10-08 21:25:19.711971136,7.091310001576673,45.11125837153619,12.27811173311289,97.6225085813742,460.28989966647424,-1.2038489709631792
Saint Barthelemy,2016-10-09 17:35:02.970297024,15.457932054721985,78.89298273530414,48.98474469812973,2.067227869066901,392.32805658180513,-0.2209858948521938
Barbados,2016-10-10 13:44:46.228622848,23.292395045528945,25.58425214393943,40.47150424684687,37.04940845925657,395.2098121252102,0.5421663979668138
Cote d'Ivoire,2016-10-11 09:54:29.486948672,20.651026169427254,46.7086005235878,37.25098223727564,19.18028575217341,411.4908330541555,-1.222059719100495
Denmark,2016-10-12 06:04:12.745274496,14.117088006043923,65.83992457091354,49.941814366253055,65.20825477250001,311.6246336725011,2.308799129990889
Burkina Faso,2016-10-13 02:13:56.003600320,9.457765030881522,93.04843468928476,6.548080256903244,67.20167779774991,364.91063373953233,1.0791125271316435
Uzbekistan,2016-10-13 22:23:39.261926144,22.515626613789923,40.922404647475176,33.5591225982726,85.4797040237516,378.8258615645801,1.6722155686841045
Rwanda,2016-10-14 18:33:22.520251968,19.15072583203595,83.07925073093013,3.442972999732935,1.9598048556109584,427.5907179582573,-0.4470688279856546
Ghana,2016-10-15 14:43:05.778577792,10.900040392237475,43.24821880919344,49.096304676205946,42.973829590231674,423.4689920017141,0.2847940482504307
Honduras,2016-10-16 10:52:49.036903680,9.999487835199876,95.82794426474564,0.186132251461446,26.067596725907237,467.9183807834109,-0.2067437021171313
Malaysia,2016-10-17 07:02:32.295229504,18.275853730480364,90.89146084836804,6.710133324704648,58.08395373728449,403.6016929975066,-0.4869473941056639
Tanzania,2016-10-18 03:12:15.553555328,23.694608764441455,45.59134147404532,49.770094457478265,63.45634834166828,290.76432837516865,-0.6208731845194296
Azerbaijan,2016-10-18 23:21:58.811881152,10.671953160697491,31.87358988539518,11.775778029743556,34.138013900527476,418.2127090093187,1.2523164011304575
Belarus,2016-10-19 19:31:42.070206976,20.067257919719214,18.934743511012176,12.4203025856379,88.40456197959219,413.7750838375545,-0.2840086686807321
Croatia,2016-10-20 15:41:25.328532800,13.057352781798452,82.52346716545891,44.424074268007054,69.03298815643781,399.58676383616177,-0.3787784451678809
Vietnam,2016-10-21 11:51:08.586858624,10.21441215202437,4.069281564738314,8.700932482761031,61.901201374191814,441.4810334182655,-2.0266351930095725
Australia,2016-10-22 08:00:51.845184512,9.442799622578562,75.75250804170834,11.059374907220398,79.05182021574339,405.46025800572994,0.2681663122366367
Namibia,2016-10-23 04:10:35.103510336,9.903444406368642,2.946673478114159,36.164231085905286,26.78603835629686,368.90920409686674,-0.1402207442840471
Micronesia,2016-10-24 00:20:18.361836160,15.996927856056583,20.46017035819976,49.23803886752138,49.45265267418277,462.2998165695305,0.2416183527992041
Haiti,2016-10-24 20:30:01.620161984,19.82921049432766,9.446980750661885,12.253388783411706,60.44490341594951,383.6310699469308,2.040047869778762
Togo,2016-10-25 16:39:44.878487808,11.490824420631292,78.61673245811527,20.368843406886867,92.63946830354055,332.0289677716073,-0.2059588657479992
Belarus,2016-10-26 12:49:28.136813632,18.906706138804772,98.168142030195,11.754689057082334,31.93851555861088,375.2921847041195,2.4946575834215565
Peru,2016-10-27 08:59:11.395139456,21.013905396979084,44.07390199059227,26.078216356265504,75.13402428602252,440.0324222249473,1.1128856173356587
Togo,2016-10-28 05:08:54.653465280,9.417799102367626,16.380480246449437,16.954889762885074,20.17456398069839,411.7728499915095,1.3797581108657788
Liechtenstein,2016-10-29 01:18:37.911791168,22.104910238541976,63.03085743556645,26.55058067008162,56.72599816267216,526.188164896119,-1.032959162495959
Mexico,2016-10-29 21:28:21.170116992,15.013924525561231,47.09436698346985,40.38745657582063,59.65244607011875,414.1523513015283,0.5073935781750459
Ethiopia,2016-10-30 17:38:04.428442816,7.905875292897494,48.75842989576783,45.116091649759234,18.066128329535346,447.6421060156014,1.1691352739406886
Cuba,2016-10-31 13:47:47.686768640,18.00967343181083,14.628714649174825,13.126260278998236,83.59165930553452,388.81421224157253,-2.7556775790713735
Mexico,2016-11-01 09:57:30.945094464,10.314785962957837,91.29623641011678,48.52726408120247,7.039799081868403,448.9260167154598,0.5191481213427044
British Virgin Islands,2016-11-02 06:07:14.203420288,9.79453238737434,19.415851138618834,2.9125796669026593,89.61931232340199,477.41665841710653,-0.6847902859425471
Cocos (Keeling) Islands,2016-11-03 02:16:57.461746112,8.752611725890363,31.361708382886366,40.452335368926065,92.01600951075515,391.2097977293132,-0.54058696547354
Tuvalu,2016-11-03 22:26:40.720072000,12.78207803909828,83.1313095204533,41.922203965330375,55.08778930411695,410.0898097860398,-0.4407056488497339
Tajikistan,2016-11-04 18:36:23.978397824,23.464304914476017,97.97021521243082,48.93152129813748,25.770866235662695,429.74020446714025,-1.2596292962433149
Montenegro,2016-11-05 14:46:07.236723648,19.890453325213596,4.215091710534946,26.53267959818646,76.85958946983969,394.2638614729414,1.5497605632378575
Nauru,2016-11-06 10:55:50.495049472,14.485527872873169,78.75629557122596,16.959000415297094,94.00654572515954,413.4876949613526,-0.5937408012594177
Nauru,2016-11-07 07:05:33.753375296,20.299771014481387,21.230546815868443,44.51619109901635,9.838440038885777,358.2208635799572,0.5529972025286423
Argentina,2016-11-08 03:15:17.011701120,12.737635523846102,96.79859037492346,10.375716916530436,30.74077410464807,400.202254866029,0.1596406784518103
Saint Martin,2016-11-08 23:25:00.270026944,28.42336409039006,8.430621458237864,3.4440519306201622,85.7944407007202,415.383301771162,-0.6882792405150514
Uganda,2016-11-09 19:34:43.528352768,12.42371472363545,18.42770201084888,27.45525295803973,78.78865034604333,455.24124923842015,0.5662551022798733
Slovakia (Slovak Republic),2016-11-10 15:44:26.786678656,19.539086903729103,99.60486708054258,42.29076882808449,49.540433043146656,487.7774835094397,1.0456747706278209
Egypt,2016-11-11 11:54:10.045004480,12.994544360911442,66.90142246007922,32.40439430943097,46.10426372415595,452.51207699249994,-0.8751525004612627
United Arab Emirates,2016-11-12 08:03:53.303330304,13.734243756118024,17.33640147854958,30.287463104844235,87.35765884788161,358.26943198863404,1.0064967048339857
Cuba,2016-11-13 04:13:36.561656128,22.20629632904546,25.331717854745516,41.409256680540125,84.98070446549208,387.9125497342362,-1.0105279106019105
Saint Barthelemy,2016-11-14 00:23:19.819981952,8.507560060848009,41.08675146854781,43.74720799948867,76.78864580438598,418.2934142966559,-1.9659777625723112
Cook Islands,2016-11-14 20:33:03.078307776,18.51623443216305,2.26582911834401,0.9341350048811314,1.8938978902501624,386.35094465098126,0.048850156568449
Mauritius,2016-11-15 16:42:46.336633600,7.632649791322512,31.03294371571523,12.751514590064732,67.45031636045637,363.66708123669423,-0.398325718566705
Uganda,2016-11-16 12:52:29.594959488,13.509097946106948,50.10511089954005,23.288213632945222,60.76787220479777,319.95840698975394,-0.9610452162272288
Sweden,2016-11-17 09:02:12.853285312,24.27886379277561,93.55045741751272,41.136919124092,78.89405286135981,405.55520987033583,0.664242994003065
Ethiopia,2016-11-18 05:11:56.111611136,16.30121937483694,22.370086197699745,43.13423875464464,51.125353962094145,426.3162533663153,-0.5508260033756435
Rwanda,2016-11-19 01:21:39.369936960,30.18341502718336,60.62990751788635,44.84727493002536,49.05340550873669,417.9690020635416,1.5294837685667078
Dominica,2016-11-19 21:31:22.628262784,13.111187931850951,83.64966579266758,12.455602522038378,73.16491764166713,452.2310357522133,1.329554562344809
Cyprus,2016-11-20 17:41:05.886588608,18.655684632222737,0.8273675689198567,27.007811764079072,50.25459097145158,453.6672188885723,-0.009957308297851
Congo,2016-11-21 13:50:49.144914432,18.091517215856552,95.264347809544,45.3244915313362,30.79728840801559,434.2317844230597,-0.9881121703275576
Nepal,2016-11-22 10:00:32.403240256,5.213326133406973,10.535709251562263,14.045969036471568,64.23667346330603,431.8371948428743,1.691014392741116
Zambia,2016-11-23 06:10:15.661566144,19.522043934716343,37.67935427873723,38.04423786847312,39.59993533931561,480.0093030004712,0.0361159352162644
Lao People's Democratic Republic,2016-11-24 02:19:58.919891968,9.81273884047218,74.82167741142447,11.551137033864173,64.534978404736,367.37627860874926,-0.0417757629991467
Estonia,2016-11-24 22:29:42.178217792,8.170025165388825,29.95389774060132,46.3742032256771,44.41492804350457,349.16985321469997,-1.175348386488254
Guadeloupe,2016-11-25 18:39:25.436543616,12.01930718741542,97.49804363604768,6.2044012954352965,14.830052346584498,310.3515866684271,0.592117675466226
Czech Republic,2016-11-26 14:49:08.694869440,16.392735512831873,88.10407016239898,8.672024905461717,60.87654304761136,402.5378238608594,1.176857149483161
Korea,2016-11-27 10:58:51.953195264,4.441170471621081,12.786909810737468,40.39468683548188,80.06073570435912,429.3022545130077,-0.1722279433758779
Denmark,2016-11-28 07:08:35.211521088,20.369718758531334,79.7381241951845,15.310631174440363,64.64182165024616,344.1676107361753,0.6624354222511665
Mauritania,2016-11-29 03:18:18.469846976,9.043334496285102,6.161840327707968,45.10525798455565,87.35631213456215,385.4311137549085,0.5334093108874236
Papua New Guinea,2016-11-29 23:28:01.728172800,16.96992651208564,79.78911793425783,24.090503357425945,88.54036137326366,350.6847919869982,0.3656058334150053
Djibouti,2016-11-30 19:37:44.986498624,14.69114697293933,75.97759171204504,23.61775991038857,20.27418717410462,376.1013929648839,-0.373434519679087
Nepal,2016-12-01 15:47:28.244824448,15.77128629400999,9.520552763936251,4.7259329828387315,30.12099031114781,376.6870457958238,0.0907949816912174
Faroe Islands,2016-12-02 11:57:11.503150272,15.383684295923382,42.54009143770915,13.739884892227472,82.82410214268701,312.15251537040467,-0.6218641164184344
Malta,2016-12-03 08:06:54.761476096,14.7504867390755,45.87686975956584,0.8255842877637087,93.49150307987152,395.5819669656911,-0.5200200742676095
Thailand,2016-12-04 04:16:38.019801920,19.428497510678213,0.2133285879228896,9.18141515892152,20.733824755323827,392.431581675597,0.5049655914793765
Palestinian Territory,2016-12-05 00:26:21.278127744,16.173462424445066,31.10404163353804,0.6735525173605317,95.0414429167545,374.6138923558606,1.2015296266939968
Isle of Man,2016-12-05 20:36:04.536453632,11.740682237398024,54.80851998536844,5.9642416107124285,46.23210047125337,355.6364414485411,-1.816012687294992
Iraq,2016-12-06 16:45:47.794779456,16.20283809758528,47.4175451212108,26.69448738723207,62.34826909305884,456.7036999501248,0.0448451699440479
Faroe Islands,2016-12-07 12:55:31.053105280,24.434585718227815,85.19269201667792,31.192230282530844,85.94657997799665,368.11320130598455,0.5103843056432138
Dominica,2016-12-08 09:05:14.311431104,10.360788845354463,90.96024384622648,0.0545196158006744,94.74131986357168,349.8460815939385,1.1846559697363743
Sudan,2016-12-09 05:14:57.569756928,17.185298313736737,59.94337679706002,6.507473705463468,21.523998377558595,427.7821220283625,-1.100924281357442
El Salvador,2016-12-10 01:24:40.828082752,14.320395264503524,25.644665987175753,18.747469641159977,0.4605131412711793,459.4667327564601,-0.7049926608829037
Trinidad and Tobago,2016-12-10 21:34:24.086408576,14.661211790117877,3.4380791820690537,2.7006082458619796,53.22747840581188,454.75275110901487,-1.850356676725928
Saint Lucia,2016-12-11 17:44:07.344734464,6.688085635904336,14.198800861404992,44.16042181364352,39.350012602402465,451.2181556163682,1.552472344302824
Cambodia,2016-12-12 13:53:50.603060288,16.497696706984176,77.72925667694494,32.14505614496439,49.280763813119755,391.6211277302672,-0.7378692842697206
French Guiana,2016-12-13 10:03:33.861386112,12.446242618173294,44.75965950665738,19.472200664959523,94.58109692829262,388.1379781420283,-1.0367442503761384
Mozambique,2016-12-14 06:13:17.119711936,16.847957265392623,16.36885281309104,2.2407637733047436,23.486064345048806,411.0346909877916,-1.3351362879790158
Slovenia,2016-12-15 02:23:00.378037760,11.385834862577571,65.8444057419554,38.57285303877086,29.85289312879432,394.7264940243697,0.7681545120226113
Norfolk Island,2016-12-15 22:32:43.636363584,19.302851027066367,41.323874827774375,43.89711230659515,57.39159148983529,292.9296792985324,-1.3094764932248537
Nicaragua,2016-12-16 18:42:26.894689408,19.119570793783108,29.423183016808853,42.78406536071092,6.9839659417445965,331.6074161476268,-0.1686320596527467
Malawi,2016-12-17 14:52:10.153015232,21.94621187055423,10.910750960599202,1.8913918832170808,42.01228321791653,414.3947302896896,-1.5118128153564865
Oman,2016-12-18 11:01:53.411341120,11.440126239690258,90.38829580764369,17.349398129708334,33.57576776980525,415.9268984483514,-0.6019355603519461
Moldova,2016-12-19 07:11:36.669666944,11.74465819237424,86.05941825706273,39.15616366477288,85.36422958061165,301.3948183647678,-0.9682454239977688
Mauritius,2016-12-20 03:21:19.927992768,16.585042897674214,16.52868619440372,16.675678291531685,24.532548440175685,287.0351801921514,0.3145297866627445
Anguilla,2016-12-20 23:31:03.186318592,15.79082435782287,68.48776150673834,43.443775460818806,64.23029246051534,397.4597004087702,-1.7701143798162444
New Caledonia,2016-12-21 19:40:46.444644416,9.681715947893274,76.46403277239888,40.553798139530535,68.32102105451587,381.31475486239646,0.9606553354661062
Brunei Darussalam,2016-12-22 15:50:29.702970240,13.646263830568524,54.26491130347129,41.59506509291373,36.96238254096307,409.43136021205714,0.8689486594338669
Lebanon,2016-12-23 12:00:12.961296064,14.90055684687867,86.46293327709664,2.07079213831261,51.977242231090635,399.5848737947653,0.3872952514980134
Bosnia and Herzegovina,2016-12-24 08:09:56.219621952,15.34157660469162,26.541856204069013,47.79484005287204,63.32357795306896,343.5890774969798,-0.0428897081857836
Mauritius,2016-12-25 04:19:39.477947776,16.752348561304792,99.78811403083304,25.658393153090707,33.194145328304984,383.4518219317807,-0.1213900892590099
Chile,2016-12-26 00:29:22.736273600,18.70341517272557,73.93316960901436,23.425844847857057,58.916964020126386,484.82665696882464,-0.2573853343180821
Benin,2016-12-26 20:39:05.994599424,12.82452706341776,70.76178998710644,5.206380741275895,0.0351838601596932,353.1901487386812,1.5376078306296437
Bolivia,2016-12-27 16:48:49.252925248,13.356034642667629,48.136824797456946,5.405097382631907,77.6378923355153,342.25623942430815,-0.5060456069740338
Haiti,2016-12-28 12:58:32.511251072,17.381236475595962,51.48772859700765,47.06869086673828,63.86355105047539,409.52525130426073,-1.4886700276279576
Puerto Rico,2016-12-29 09:08:15.769576896,22.94977670634302,36.338045673195666,16.21338969525688,66.38833734700275,318.68452228220673,0.0157694005559138
United Kingdom,2016-12-30 05:17:59.027902784,10.368531727676924,28.08440669876973,10.56483379653958,25.098937607542947,495.11938197967027,0.6208826953991496
Tonga,2016-12-31 01:27:42.286228608,9.841419632235262,32.91343287728853,24.72975777166036,31.647770073813508,431.092064365029,0.7494887171464595
Malta,2016-12-31 21:37:25.544554432,17.882143877123998,39.27406582581142,43.5917997175338,29.67832647273452,421.91363590204304,-0.4187785469183874
Ghana,2017-01-01 17:47:08.802880256,19.887952463859857,45.704939388786194,21.80869894689959,33.23797712269154,455.35384270132744,0.0290538320184306
Congo,2017-01-02 13:56:52.061206080,10.567350959712815,48.777907605479875,45.125265383435455,23.18889408537582,346.7932831490239,0.9416608656563422
Turkmenistan,2017-01-03 10:06:35.319531904,20.138646442743823,84.72343337593017,0.6886653238412366,46.749037052454575,336.1844257636284,-0.4195249532357344
Congo,2017-01-04 06:16:18.577857728,3.097589123145985,47.44068789745888,23.22746987471815,38.79249868915564,411.5817887011823,-0.9216688863676435
Mauritania,2017-01-05 02:26:01.836183552,7.663110785263876,97.15123034138362,34.21540018483955,97.97945885609296,498.2208620836131,-1.626084882713697
Cuba,2017-01-05 22:35:45.094509440,6.603501031598029,79.64485361274781,47.77542755610724,91.7491530364854,449.9035909058365,0.1564289982476995
Kiribati,2017-01-06 18:45:28.352835264,21.16492267093945,38.09378235517363,30.97150208483084,27.351023304372013,394.099933412037,-0.8471831611372612
Angola,2017-01-07 14:55:11.611161088,19.64026186899561,87.11740399300939,34.03478437722849,87.53181703620572,385.1306042139565,-0.1649377046516672
Uganda,2017-01-08 11:04:54.869486912,19.008323058812053,54.73543898868027,13.896824446312984,77.87561921563513,450.5373750910255,-0.5462619154524523
Vietnam,2017-01-09 07:14:38.127812736,20.570875955292777,44.122341442944936,49.51472294112531,78.74778168630576,400.8568295859088,-1.0560521752737406
French Southern Territories,2017-01-10 03:24:21.386138560,18.597181668601575,79.02092606678707,24.71311428638759,40.14808205434418,486.44702814003,0.7469904920807131
Nauru,2017-01-10 23:34:04.644464384,13.780042010012163,31.583586797102793,34.22376525069614,32.855954486379545,432.5258262517625,0.8525697741536536
Nigeria,2017-01-11 19:43:47.902790272,11.583011416212594,53.56124211680743,20.718964059162857,1.2046665139068602,385.6985276480881,0.4332648272700327
Syrian Arab Republic,2017-01-12 15:53:31.161116096,19.739535891483065,20.765511800201043,11.600243747724914,43.33364990790457,446.450887617913,0.0175485373871812
Jordan,2017-01-13 12:03:14.419441920,16.884443736859232,27.322172871805016,45.15716467258862,12.252194539409787,510.33762994728573,0.9224758336206222
Brazil,2017-01-14 08:12:57.677767744,16.524416330248457,45.441602709732344,27.92405035851877,3.423296986822677,396.56675041116534,0.2144794345124363
Bouvet Island (Bouvetoya),2017-01-15 04:22:40.936093568,12.234568456370384,67.46407022207416,32.387922628392815,11.94072545201923,414.9441066841771,-0.3328703895169426
Grenada,2017-01-16 00:32:24.194419392,22.968344685943315,39.51397529561545,34.027862187120846,51.06838945675217,393.8254491118382,0.9432776485267738
French Polynesia,2017-01-16 20:42:07.452745216,19.835279342289876,43.75217952077446,32.440002143335626,12.281718194561098,395.69409464540905,-0.2129447776891946
Guam,2017-01-17 16:51:50.711071040,9.912989810279214,41.84084574989417,19.2284616920911,46.057565410125754,380.8950708602953,2.0077139851428787
Jamaica,2017-01-18 13:01:33.969396928,12.546926924069698,70.37207808124239,47.17374002302488,45.62223187844137,419.4128593453757,0.5479409355655149
Israel,2017-01-19 09:11:17.227722752,19.039357156025567,34.1446697581924,42.67838387792516,67.91153625701675,467.2412007684124,-0.1483042044906413
Iran,2017-01-20 05:21:00.486048576,12.978514741748544,77.98266778503299,31.186463099242495,90.07654726912844,384.5236272187627,-1.9186142310177796
Italy,2017-01-21 01:30:43.744374400,18.11980403470643,43.00084954395624,31.118960288191815,84.24317106326988,519.2738465347811,-1.2709551641526002
Cote d'Ivoire,2017-01-21 21:40:27.002700224,17.25519993142433,86.41756932476643,33.46052986670124,55.733274401774814,329.82228917875426,1.8187397382263129
Malta,2017-01-22 17:50:10.261026048,14.709693129652637,94.9871806184617,24.610791801556093,31.330986570072696,346.63120469398996,0.133673045033302
Mauritius,2017-01-23 13:59:53.519351872,18.986337246332596,73.38709844839236,21.54964674337276,3.4191084515981296,355.8755078218297,0.587740261386427
Monaco,2017-01-24 10:09:36.777677760,11.46633536317756,3.0861408628285014,9.028392954216214,75.95071265554628,446.09160978552575,1.9866398912091243
Kiribati,2017-01-25 06:19:20.036003584,14.538189558243785,3.861563965950965,13.877974094517665,29.301491953225543,417.4809643186516,1.319058021663419
Philippines,2017-01-26 02:29:03.294329408,22.019138172310345,87.90200504463499,7.481103920585269,92.7485774984696,436.09871673798625,0.9828364551217
Zambia,2017-01-26 22:38:46.552655232,13.176791683517855,16.83009139974856,25.98788224475331,47.30566148577034,315.91674735137457,-1.09097241096104
Martinique,2017-01-27 18:48:29.810981056,9.195068784638709,76.64752798025722,21.86337684821814,94.00114065139576,471.6634578913131,0.1223771516866186
Burundi,2017-01-28 14:58:13.069306880,8.112609049051994,43.05101129429413,37.48462529865161,77.60737735218406,388.673213254324,-1.0421253275212534
Ghana,2017-01-29 11:07:56.327632704,14.467537427995952,88.92518978746513,44.91767080966738,76.79577196976457,391.6346730081544,1.036506195404582
Angola,2017-01-30 07:17:39.585958528,13.486560010432164,30.34676914691804,32.900031044672154,81.19314956542605,449.54448349991304,-0.8081065532299271
Brunei Darussalam,2017-01-31 03:27:22.844284416,7.675178201217677,38.00121276303451,25.55690319020932,85.76346174129498,506.888640070219,0.4819129006689236
Nepal,2017-01-31 23:37:06.102610240,13.752017266206458,98.35702908215492,24.646913162041372,28.04705033934708,442.1838163193334,-0.0306156916888857
Sudan,2017-02-01 19:46:49.360936064,26.04774303679256,68.64698393538424,37.37576059340571,96.57854865349957,386.97657133352584,0.2929172242350094
Chad,2017-02-02 15:56:32.619261888,16.0689614677646,57.24218226062213,31.761436892976917,90.65685659523317,308.3901256663886,-0.1958129703296213
Grenada,2017-02-03 12:06:15.877587712,4.603363849260392,49.697887540576744,7.871639367322636,53.66853237256427,359.7547626633264,0.1244676611993405
Mayotte,2017-02-04 08:15:59.135913536,22.496190100601,38.67033040215967,42.72983093767274,33.84432859823633,376.2747670804262,2.2341760480446613
Congo,2017-02-05 04:25:42.394239360,25.60966543277769,53.34985855359512,16.629761970809128,33.21041979741403,376.1544680999984,0.3226559069835277
Kiribati,2017-02-06 00:35:25.652565248,13.53496043456266,88.54230557911784,10.917725981975662,44.114814245650166,398.1966022741333,-0.2839012859180549
British Virgin Islands,2017-02-06 20:45:08.910891072,11.611486032661524,32.48112781110438,44.658988026769606,30.0793260606924,373.7119133445671,0.0291623251767725
Congo,2017-02-07 16:54:52.169216896,9.883220444296882,38.31160594299219,6.416886080587053,39.12953798056821,439.56804897426935,0.399933582861402
Czech Republic,2017-02-08 13:04:35.427542720,12.987119797255492,27.7200057549556,44.06722283062293,5.563904392372887,446.5307999960269,-0.6703987500571651
Cayman Islands,2017-02-09 09:14:18.685868544,22.86599932177226,32.72838825236558,29.541795791092735,46.28943503886616,445.17151905738496,1.2766106809627014
Panama,2017-02-10 05:24:01.944194368,20.51151964322704,15.796276354261751,43.77380427447514,49.49075897950219,462.2305972345792,-0.2361958050864228
Kenya,2017-02-11 01:33:45.202520192,12.074212067747862,34.81215744740652,49.66628819747933,11.140711836640117,492.20540904099903,-0.8361226265297688
Iceland,2017-02-11 21:43:28.460846016,19.99352886311343,6.396617831300766,23.25866089737093,36.14959255964417,438.05842114671407,1.343219692992729
Tunisia,2017-02-12 17:53:11.719171904,13.046128340446234,23.500017571438413,42.28529010682654,55.03058944810114,462.28492183403614,0.5020829696237131
Nicaragua,2017-02-13 14:02:54.977497728,17.984059543332606,12.94829543409084,41.58807573620378,57.804828139882105,464.30304206015535,-0.1509311724940051
Equatorial Guinea,2017-02-14 10:12:38.235823552,12.90926719612378,82.30671131575443,33.31308137010833,50.04599031704432,461.51611262084486,-0.2142527415149125
Malawi,2017-02-15 06:22:21.494149376,15.64351476877826,83.47880645460124,49.32264785861415,49.96951685337727,387.9202308159805,1.7370244475601146
Ecuador,2017-02-16 02:32:04.752475200,16.469759003940293,5.0724128063296074,0.0042129057774287,1.3473124530814395,340.6433929758841,2.290512805897748
Nigeria,2017-02-16 22:41:48.010801024,14.630779572970248,22.931665059501725,48.81079310521095,77.49960932552466,359.9077563507842,-1.1003586373748175
Cayman Islands,2017-02-17 18:51:31.269126848,17.954396318405788,37.29423369934391,6.10053921350378,8.085274104942798,378.9393575030494,-0.9162813531635844
Croatia,2017-02-18 15:01:14.527452736,19.77279600832339,24.374340338620627,20.002522971964183,33.969691644755386,438.59159691798175,0.7692776929921322
Somalia,2017-02-19 11:10:57.785778560,21.64636012334098,49.95754586062674,43.54928447131114,53.852542612854194,395.1425417273268,0.8134946536901861
French Polynesia,2017-02-20 07:20:41.044104384,10.118062124708858,44.190235526172174,18.7725890266348,36.64650257790088,444.8781859613024,-1.3946424657332204
Georgia,2017-02-21 03:30:24.302430208,26.725015784224503,76.54584124786204,20.33061235080335,99.46617578682792,364.8775456421887,-0.8626889069258481
Romania,2017-02-21 23:40:07.560756032,14.229817572150116,79.6282367464392,9.912119933615177,26.280876186607173,450.26461045438725,-1.3262572407503073
Macao,2017-02-22 19:49:50.819081856,15.368911092438772,52.67476910504914,48.15979586422075,29.78004409201168,357.9481308704748,-0.8618429887266917
Kuwait,2017-02-23 15:59:34.077407680,11.97247172858213,74.28082664580468,35.27670992029541,57.20443396691092,448.8070476630566,0.1324332843714114
Northern Mariana Islands,2017-02-24 12:09:17.335733504,8.600906992502779,50.91856256787018,32.641812764513354,10.440708599343818,394.5944306836035,-0.3979296501717841
Cape Verde,2017-02-25 08:19:00.594059392,24.882947707896392,12.176442994505807,34.50501529491145,80.5461966582464,415.0517965070457,1.5289204325757146
Hungary,2017-02-26 04:28:43.852385216,8.950807033270458,92.36566142857144,13.08105201591998,86.03411487635742,466.56395202402865,-0.3832335529585738
Bangladesh,2017-02-27 00:38:27.110711040,11.76104889137772,7.849309076717548,31.0113760785956,24.96305380277314,422.0173269076304,-2.039464800084177
Uruguay,2017-02-27 20:48:10.369036864,14.338225238944508,22.851542251974045,3.2295180623671538,3.33665193258339,477.8713257073816,-1.0230655817031291
Christmas Island,2017-02-28 16:57:53.627362688,16.332714329632743,40.81992268547191,45.753515236363135,71.69604684366489,487.7992849709879,-0.1340292007557899
Norway,2017-03-01 13:07:36.885688512,9.831150582223398,22.305143592087983,31.11779585697591,61.03707883515518,437.3720753654262,0.8846697218643996
Honduras,2017-03-02 09:17:20.144014336,9.856335413862434,49.17152080148332,15.007345159357444,65.13522223456721,460.0885382489041,1.6620561548431811
Togo,2017-03-03 05:27:03.402340224,11.277094863871948,72.93175294157115,16.247995236934194,96.32402771737672,382.96751487658406,0.4719002227136255
Sao Tome and Principe,2017-03-04 01:36:46.660666048,23.885616207633163,19.5502521729524,30.38816750216092,37.27470491880176,498.7729767573143,-0.2503633043428269
Mauritius,2017-03-04 21:46:29.918991872,16.32358039434156,79.92746974917108,36.08018561200561,37.208969132045254,398.3075314316084,2.000633646252743
Saint Helena,2017-03-05 17:56:13.177317696,23.3377376408061,10.8184543300333,9.645090896799152,39.12245286913081,356.69279685398345,2.555894254311789
Gibraltar,2017-03-06 14:05:56.435643520,12.969808171025925,7.730254537031267,7.224302055578824,11.14079640893868,430.50442631048134,0.0840031350956821
Bhutan,2017-03-07 10:15:39.693969344,24.42321850196663,60.08465829761091,0.3459820735657426,30.713647595877447,417.27673255304734,0.2331229242368257
Bangladesh,2017-03-08 06:25:22.952295168,18.251824301063515,96.58694286352691,23.78363946730109,58.61040091046393,417.1272476110346,1.1191686170766066
Netherlands Antilles,2017-03-09 02:35:06.210620992,9.587805985986249,59.910641115329085,39.9509637984583,51.49024261812746,346.44986270698104,-1.3777342625728792
Canada,2017-03-09 22:44:49.468946880,19.73990578836673,36.42412395966345,10.866158180649489,3.0770598559832663,433.04975842525545,0.6503144033014544
South Georgia and the South Sandwich Islands,2017-03-10 18:54:32.727272704,15.986620993565834,16.519824454096987,5.255582305772954,51.396688572212966,442.0735358327405,-0.0405766433987661
Bhutan,2017-03-11 15:04:15.985598528,22.513509298736167,18.51250386714687,32.14283834715501,85.15265845435651,438.4028508589883,0.8504858052504741
Ethiopia,2017-03-12 11:13:59.243924352,10.28750825312873,64.2483826761887,42.453468149114165,49.50565877614076,343.22766735039414,1.9916589033192127
Kiribati,2017-03-13 07:23:42.502250176,11.288409989817843,97.4136101396248,24.88288798525891,55.20521817346693,445.544594801454,0.969986069996232
Latvia,2017-03-14 03:33:25.760576000,10.37029819210528,45.79392561480064,28.34569323576961,14.540654746700143,402.88613326424513,0.0901104932326942
Svalbard & Jan Mayen Islands,2017-03-14 23:43:09.018901824,15.998018319173829,2.645510836117526,49.12034017315048,70.07752981479068,406.73419986095985,0.7729452684553552
